N;radius;distance;ratio;density;contacts;loose;boundary;symmetry group;reference
1576;0.023543954635263262345125533500;0.048223275890455186196256771466;42.4737481655795019098607863835;0.873604852590919103674959419907;3143;31;103;;[31]
1577;0.023535690284706189512911107871;0.048205940658636984594581100450;42.4886624485288010157785676828;0.873545586989096199287635854575;4029;35;95;;[31]
1578;0.023521514686678011430647860345;0.048176206727444033718494837606;42.5142688861944168985105939547;0.873046888679551617803420443356;4043;31;100;;[31]
1579;0.023524155004678812404951408243;0.048181744843450846605804732276;42.5094971445778195829649494489;0.873796286652281086824905376573;3317;29;96;;[31]
1580;0.023507296769310601727023059198;0.048146384896758765531905560757;42.5399827897492013781949579585;0.873096942212696232228672563161;4027;32;100;;[31]
1581;0.023507261746463968605974712024;0.048146311438028443877368523444;42.5400461689427922738243595274;0.873646931965310573908796257723;4039;43;93;;[31]
1582;0.023506334787838877847211429311;0.048144367188970337791464337541;42.5417237108932481740349703712;0.874130580299899399858320103498;3244;38;89;;[31]
1583;0.023495498831338837067575394549;0.048121639589412832045702385492;42.5613436504772984841082574033;0.873876890622842894265165644007;3792;43;90;;[31]
1584;0.023481966356682252463518082488;0.048093256955169059526157836848;42.5858714219403715217262734021;0.873421946458549769200748287831;3748;41;91;;[31]
1585;0.023476214129840294722931577667;0.048081192633564243429535041982;42.5963059660847817819084129010;0.873545218344129273542127268173;3946;35;98;;[31]
1586;0.023462091137782380174845755043;0.048051572652450321210101267738;42.6219467875837121218690707123;0.873044976804363913284798372682;3360;42;95;;[31]
1587;0.023457398679082683703348148752;0.048041731404965039404328392865;42.6304729557124800326005744139;0.873246040276825464320461629396;3414;38;92;;[31]
1588;0.023446805293402530964355473611;0.048019514800618832757894812127;42.6497336198454420967711812117;0.873007253405165566471041995583;3007;38;92;;[31]
1589;0.023465575438934995384706860400;0.048058880155673687703061293546;42.6156180402361285496956497318;0.874956203551075039786222800742;2947;38;104;;[31]
1590;0.023458137251864307750562672129;0.048043280368646114102371661670;42.6291307473924077730377682969;0.874951883290413259323348882530;3055;36;111;;[31]
1591;0.023454844738241900225048493408;0.048036375198553814091727209029;42.6351148839434520120593478747;0.875256419036798701158645252936;3092;19;112;;[31]
1592;0.023449243949684739285402868589;0.048024629143754517593877003793;42.6452981659327394721397699051;0.875388330564427551892422985774;3556;41;110;;[31]
1593;0.023444716564688585982966768363;0.048015134344909008023904551276;42.6535333554066751057294399883;0.875599992534143312388792424492;3785;49;107;;[31]
1594;0.023442842596505422870108373739;0.048011204298243226294229352144;42.6569429830607648826552814871;0.876009589193219412168032069888;3675;47;103;;[31]
1595;0.023436492250553029704533594679;0.047997886598412681334508883615;42.6685012974329830153908521097;0.876084324571320383353973024933;3885;53;106;;[31]
1596;0.023428100174932140448003990671;0.047980287327802054572295840624;42.6837853916123825244898938506;0.876005900979422002218185285611;3457;44;106;;[31]
1597;0.023435429176602231859800441205;0.047995657177778778846129638667;42.6704368187288409945422246455;0.877103287084388043585892705388;4175;49;102;;[31]
1598;0.023419453905461271756685190493;0.047962155296085800123925531673;42.6995438935835385517094670486;0.876456372325580292470491562225;3166;34;109;;[31]
1599;0.023412821508331665825644856051;0.047948246759685285403546764565;42.7116398441828504075414644407;0.876508177358615577526564324542;3723;32;109;;[31]
1600;0.023398725671001005924922438719;0.047918687566894175322301256643;42.7373701482957571366728444424;0.876000580842818359941778451309;3032;40;97;;[31]
1601;0.023394087935980400671868813394;0.047908962350100629710152381505;42.7458425708483149387606927640;0.876200643920570340978365046368;3235;38;101;;[31]
1602;0.023387010856540780451503936260;0.047894122065798888868237200848;42.7587777734461615563513684801;0.876217547439938039564813079294;3653;44;98;;[31]
1603;0.023373627458164381335169023379;0.047866058331663838523862924660;42.7832608263250616605461305325;0.875761316266548636461997086321;3113;44;98;;[31]
1604;0.023363687603070437148409116719;0.047845215883340710427838170016;42.8014625511676846499459741250;0.875562485055843034788538176775;4083;31;104;;[31]
1605;0.023361713780084705214851614298;0.047841077110557209769365958322;42.8050788316940927182620873944;0.875960321541872368223979702900;3050;48;108;;[31]
1606;0.023359613742332418546527600630;0.047836673705134775242311354961;42.8089270238143785614114671966;0.876348516030690721896329987409;3724;35;112;;[31]
1607;0.023351539337863857216145816369;0.047819743292345471020129308948;42.8237293281359155306984701520;0.876288083842619728095300643273;3338;50;91;;[31]
1608;0.023345573383936985750273546962;0.047807234058878572863081640175;42.8346729186807620443857197037;0.876385400972657502228669603057;4052;33;105;;[31]
1609;0.023330513338441081436888066573;0.047775657286456629101347829759;42.8623230656620807592209375840;0.875799379890000138833821313498;3896;24;99;;[31]
1610;0.023330221120023931133992506647;0.047775044594455513433382648774;42.8628599298494022655759865300;0.876321740189829213629586963785;3800;55;101;;[31]
1611;0.023327885908222050408739926203;0.047770148387854815466526465679;42.8671506682714067255628629277;0.876690510385657142359714693819;3861;32;98;;[31]
1612;0.023323295329750823752776400855;0.047760523453101832153431905303;42.8755879416583101724505675800;0.876889481322507857427728171555;3925;37;99;;[31]
1613;0.023316964595165392438567488886;0.047747250131155442469778444779;42.8872289923767745298816625846;0.876957191584632814642810776008;3088;32;93;;[31]
1614;0.023315070266565433565214232264;0.047743278424350803532353340064;42.8907135413626615285846018932;0.877358297477302061585123411772;3332;48;96;;[31]
1615;0.023311124300765376144646398250;0.047735005242230064158362329300;42.8979738213298838693716893486;0.877604753607660485725411578433;4033;54;90;;[31]
1616;0.023294414228704782659245027306;0.047699971348703617323887743496;42.9287463587618213613581904283;0.876889650561709876382040105946;3078;39;101;;[31]
1617;0.023290539491879022165018280872;0.047691847849538404149348505053;42.9358882111202875522810774849;0.877140404623429341743484677563;3870;36;100;;[31]
1618;0.023288242469983386829554849320;0.047687032106332937702070515545;42.9401231668262242884963507279;0.877509740017313951027834908708;2956;48;105;;[31]
1619;0.023277581821366974758002168191;0.047664682182220028803102604407;42.9597888506648605577552281628;0.877248375214253044196950105550;3043;45;105;;[31]
